"Status","Name","Source","Destination","Reason"
"COPIED","BANNER INTERIOR.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\banner-interior-exterior\BANNER INTERIOR.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\BANNER INTERIOR.png",""
"COPIED","Dynamic Design to Catch Your Eye.                        Made for Every Moment on the Road.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\banners\Dynamic Design to Catch Your Eye.                        Made for Every Moment on the Road.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Dynamic Design to Catch Your Eye.                        Made for Every Moment on the Road.png",""
"COPIED","e-vitara_dekstop.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\banners\e-vitara_dekstop.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\e-vitara_dekstop.png",""
"COPIED","INTEGRATED DISPLAY SYSTEM.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\banners\INTEGRATED DISPLAY SYSTEM.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\INTEGRATED DISPLAY SYSTEM.png",""
"COPIED","PROGRESS IS THE ROAD WE’VE NEVER STOPPED TAKING.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\banners\PROGRESS IS THE ROAD WE’VE NEVER STOPPED TAKING.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\PROGRESS IS THE ROAD WE’VE NEVER STOPPED TAKING.png",""
"COPIED","Alloy Wheel 18’.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\exterior\EXTERIOR\Alloy Wheel 18’.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Alloy Wheel 18’.png",""
"COPIED","Front LED Matrix Lamps.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\exterior\EXTERIOR\Front LED Matrix Lamps.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Front LED Matrix Lamps.png",""
"COPIED","Futuristic Front Look.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\exterior\EXTERIOR\Futuristic Front Look.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Futuristic Front Look.png",""
"COPIED","Rear LED Matrix Lamps.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\exterior\EXTERIOR\Rear LED Matrix Lamps.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Rear LED Matrix Lamps.png",""
"COPIED","6 Speakers with Inﬁnity Premium Sound System + Subwoofer.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\6 Speakers with Inﬁnity Premium Sound System + Subwoofer.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\6 Speakers with Inﬁnity Premium Sound System + Subwoofer.png",""
"COPIED","alloy wheel garnish18’’ satin silver_.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\alloy wheel garnish18’’ satin silver_.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\alloy wheel garnish18’’ satin silver_.png",""
"COPIED","ANTI PM2.5 AIR-CONDITIONER FILTER_.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\ANTI PM2.5 AIR-CONDITIONER FILTER_.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\ANTI PM2.5 AIR-CONDITIONER FILTER_.png",""
"COPIED","BACK DOOR SCUFF PLATE_.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\BACK DOOR SCUFF PLATE_.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\BACK DOOR SCUFF PLATE_.png",""
"COPIED","Custom Ambient Lighting.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\Custom Ambient Lighting.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Custom Ambient Lighting.png",""
"COPIED","door handle pocket protector film_.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\door handle pocket protector film_.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\door handle pocket protector film_.png",""
"COPIED","Floating Centre Console.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\Floating Centre Console.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Floating Centre Console.png",""
"COPIED","Front Center USB Port (Type A & C).png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\Front Center USB Port (Type A & C).png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Front Center USB Port (Type A & C).png",""
"COPIED","LUGGAGE MAT TRAY_.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\LUGGAGE MAT TRAY_.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\LUGGAGE MAT TRAY_.png",""
"COPIED","Luggage Space.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\Luggage Space.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Luggage Space.png",""
"COPIED","MULTI ROOF RACK_.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\MULTI ROOF RACK_.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\MULTI ROOF RACK_.png",""
"COPIED","Panoramic Glass Roof.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\Panoramic Glass Roof.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Panoramic Glass Roof.png",""
"COPIED","Rear Passenger USB Port (Type A & C).png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\Rear Passenger USB Port (Type A & C).png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Rear Passenger USB Port (Type A & C).png",""
"COPIED","Side Sill Scuff_.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\Side Sill Scuff_.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Side Sill Scuff_.png",""
"COPIED","SIDE UNDER GARNISH_.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\SIDE UNDER GARNISH_.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\SIDE UNDER GARNISH_.png",""
"COPIED","Squircle Steering Wheel.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\Squircle Steering Wheel.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Squircle Steering Wheel.png",""
"COPIED","ULTIMATE COMFORT.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\ULTIMATE COMFORT.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\ULTIMATE COMFORT.png",""
"COPIED","Utility, Reﬁned for Maximum Ease.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\Utility, Reﬁned for Maximum Ease.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Utility, Reﬁned for Maximum Ease.png",""
"COPIED","Wheel Lock Nut Set_.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\Wheel Lock Nut Set_.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Wheel Lock Nut Set_.png",""
"COPIED","Wireless Charger.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\interior\Wireless Charger.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Wireless Charger.png",""
"COPIED","Adaptive Cruise Control (ACC).png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Adaptive Cruise Control (ACC).png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Adaptive Cruise Control (ACC).png",""
"COPIED","Adaptive High Beam System (AHS).png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Adaptive High Beam System (AHS).png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Adaptive High Beam System (AHS).png",""
"COPIED","Blind Spot Monitor (BSM).png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Blind Spot Monitor (BSM).png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Blind Spot Monitor (BSM).png",""
"COPIED","Dual Sensor Brake Support II (DSBS II).png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Dual Sensor Brake Support II (DSBS II).png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Dual Sensor Brake Support II (DSBS II).png",""
"COPIED","Lane Departure Prevention (LDP).png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Lane Departure Prevention (LDP).png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Lane Departure Prevention (LDP).png",""
"COPIED","Lane Keep Assist (LKA).png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Lane Keep Assist (LKA).png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Lane Keep Assist (LKA).png",""
"COPIED","Multiple Collision Braking.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Multiple Collision Braking.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Multiple Collision Braking.png",""
"COPIED","Rear Crossing Traﬃc Alert (RCTA).png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\Rear Crossing Traﬃc Alert (RCTA).png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Rear Crossing Traﬃc Alert (RCTA).png",""
"COPIED","SAFETY SUPPORT.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\safety_support\SAFETY SUPPORT\SAFETY SUPPORT.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\SAFETY SUPPORT.png",""
"COPIED","Battery & Range.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\slideshow\Battery & Range.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Battery & Range.png",""
"COPIED","Charging, Designed for Convenience.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\slideshow\Charging, Designed for Convenience.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Charging, Designed for Convenience.png",""
"COPIED","Driving Engineered Control, Conﬁdent Performance.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\slideshow\Driving Engineered Control, Conﬁdent Performance.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Driving Engineered Control, Conﬁdent Performance.png",""
"COPIED","heartect.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\slideshow\heartect.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\heartect.png",""
"COPIED","1.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\grand-vitara\gx\1.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\1.webp",""
"COPIED","2.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\grand-vitara\gx\2.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\2.webp",""
"COPIED","3.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\grand-vitara\gx\3.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\3.webp",""
"COPIED","4.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\grand-vitara\gx\4.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\4.webp",""
"COPIED","7.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\grand-vitara\gx\7.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\7.webp",""
"COPIED","8.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\grand-vitara\gx\8.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\8.webp",""
"COPIED","exterior-105e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\gx\exterior-105e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-105e1f.webp",""
"COPIED","exterior-15e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\gx\exterior-15e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-15e1f.webp",""
"COPIED","exterior-25e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\gx\exterior-25e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-25e1f.webp",""
"COPIED","exterior-35e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\gx\exterior-35e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-35e1f.webp",""
"COPIED","exterior-45e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\gx\exterior-45e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-45e1f.webp",""
"COPIED","exterior-55e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\gx\exterior-55e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-55e1f.webp",""
"COPIED","exterior-65e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\gx\exterior-65e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-65e1f.webp",""
"COPIED","exterior-75e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\gx\exterior-75e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-75e1f.webp",""
"COPIED","exterior-85e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\gx\exterior-85e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-85e1f.webp",""
"COPIED","exterior-95e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\gx\exterior-95e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-95e1f.webp",""
"FAILED","exterior-15e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\ss\exterior-15e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-15e1f.webp","Error formatting a string: Input string was not in a correct format.."
"FAILED","exterior-25e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\ss\exterior-25e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-25e1f.webp","Error formatting a string: Input string was not in a correct format.."
"FAILED","exterior-35e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\ss\exterior-35e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-35e1f.webp","Error formatting a string: Input string was not in a correct format.."
"FAILED","exterior-45e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\ss\exterior-45e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-45e1f.webp","Error formatting a string: Input string was not in a correct format.."
"FAILED","exterior-55e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\ss\exterior-55e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-55e1f.webp","Error formatting a string: Input string was not in a correct format.."
"FAILED","exterior-65e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\ss\exterior-65e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-65e1f.webp","Error formatting a string: Input string was not in a correct format.."
"FAILED","exterior-75e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\ss\exterior-75e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-75e1f.webp","Error formatting a string: Input string was not in a correct format.."
"FAILED","exterior-85e1f.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\exterior\ss\exterior-85e1f.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\COMMON\EXTERIOR\exterior-85e1f.webp","Error formatting a string: Input string was not in a correct format.."
"COPIED","Adaptive cruise control.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\fronx-safety-support\Adaptive cruise control.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\FRONX\Adaptive cruise control.png",""
"COPIED","BSM.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\fronx-safety-support\BSM.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\FRONX\BSM.png",""
"COPIED","DSBSII.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\fronx-safety-support\DSBSII.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\FRONX\DSBSII.png",""
"COPIED","High Beam Assist.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\fronx-safety-support\High Beam Assist.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\FRONX\High Beam Assist.png",""
"COPIED","HILL HOLD CONTROL.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\fronx-safety-support\HILL HOLD CONTROL.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\FRONX\HILL HOLD CONTROL.png",""
"COPIED","lane departure prevention.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\fronx-safety-support\lane departure prevention.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\FRONX\lane departure prevention.png",""
"COPIED","lane departure warning.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\fronx-safety-support\lane departure warning.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\FRONX\lane departure warning.png",""
"COPIED","lane keep asisstant.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\fronx-safety-support\lane keep asisstant.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\FRONX\lane keep asisstant.png",""
"COPIED","PARKING SENSOR.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\fronx-safety-support\PARKING SENSOR.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\FRONX\PARKING SENSOR.png",""
"COPIED","rear cross traffic alert.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\fronx-safety-support\rear cross traffic alert.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\FRONX\rear cross traffic alert.png",""
"COPIED","vehicle swaying warning.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\fronx-safety-support\vehicle swaying warning.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\FRONX\vehicle swaying warning.png",""
"FAILED","1.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\1.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\1.webp","Error formatting a string: Input string was not in a correct format.."
"COPIED","10.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\10.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\10.webp",""
"COPIED","11.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\11.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\11.webp",""
"COPIED","12.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\12.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\12.webp",""
"COPIED","13.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\13.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\13.webp",""
"COPIED","14.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\14.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\14.webp",""
"COPIED","15.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\15.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\15.webp",""
"COPIED","16.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\16.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\16.webp",""
"COPIED","17 inch Dual - Tone Alloy Wheels.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\17 inch Dual - Tone Alloy Wheels.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\GRAND_VITARA\17 inch Dual - Tone Alloy Wheels.png",""
